Time	XP	YP	ZP	XP2	YP2	ZP2	XA	YA	ZA	Angle	AngleRate	FX1	FY1	FZ1	TX1	TY1	TZ1	FX2	FY2	FZ2	TX2	TY2	TZ2	StopTorque
1.15479999999988925e+00	7.42652027560555816e-03	8.18402431274027897e-02	6.01918777246512104e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-3.72146941257852476e-14	1.00000000000000000e+00	9.46328602516173147e-12	-2.34180791936939858e+00	-2.70019033343227051e+01	-2.29828980973837702e+02	1.26523271888532190e+03	-3.67396145210041823e+03	1.03835794635574246e+02	-2.98248413026503329e+02	-1.21557343686908965e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.18610254408133176e+00
1.15489999999988924e+00	7.42651238666656999e-03	8.18402431273687891e-02	6.01918778789183206e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-3.40293163413839661e-14	1.00000000000000000e+00	9.46778397648645825e-12	-2.34450618957904755e+00	-2.69827184674952392e+01	-2.30452962424865632e+02	1.26588388929288999e+03	-3.67620768323361244e+03	1.04215953853232378e+02	-2.97186444236840828e+02	-1.21185715976693089e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.18828729385666443e+00
1.15499999999988923e+00	7.42650449459673900e-03	8.18402431273351494e-02	6.01918780287601596e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-3.08416586025738028e-14	1.00000000000000000e+00	9.47224123349394404e-12	-2.34720253115891042e+00	-2.69634321345565553e+01	-2.31074975243352583e+02	1.26652800632917183e+03	-3.67843464052608260e+03	1.04594359304097821e+02	-2.96120007600823101e+02	-1.20812420508723889e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.19044850714233275e+00
1.15509999999988922e+00	7.42649659967840881e-03	8.18402431273018427e-02	6.01918781741804798e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.76521694357174082e-14	1.00000000000000000e+00	9.47665756490779992e-12	-2.34989693398405208e+00	-2.69440445521304639e+01	-2.31695013495026842e+02	1.26716510952013482e+03	-3.68064242740330383e+03	1.04971005375295618e+02	-2.95049148940035082e+02	-1.20437474390311706e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.19258616364631687e+00
1.15519999999988920e+00	7.42648870219349277e-03	8.18402431272689107e-02	6.01918783151832670e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.44611237993977492e-14	1.00000000000000000e+00	9.48103393185801460e-12	-2.35258938795139594e+00	-2.69245559388095614e+01	-2.32313071346718857e+02	1.26779523811474701e+03	-3.68283114648912488e+03	1.05345886563329486e+02	-2.93973913950822066e+02	-1.20060894689227652e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.19470024437615030e+00
1.15529999999988919e+00	7.42648080242327979e-03	8.18402431272363395e-02	6.01918784517727512e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-2.12689406432481209e-14	1.00000000000000000e+00	9.48537095304041962e-12	-2.35527988297992019e+00	-2.69049665151350794e+01	-2.32929143080884842e+02	1.26841843115816800e+03	-3.68500089982922418e+03	1.05718997479232002e+02	-2.92894348220973598e+02	-1.19682698439804938e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.19679073159191174e+00
1.15539999999988918e+00	7.42647290064857302e-03	8.18402431272041153e-02	6.01918785839533399e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.80740143529544833e-14	1.00000000000000000e+00	9.48966689774389812e-12	-2.35796840901084925e+00	-2.68852765035784884e+01	-2.33543223079608424e+02	1.26903472741776250e+03	-3.68715178866927135e+03	1.06090332842152463e+02	-2.91810497211014706e+02	-1.19302902635652273e+02	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.19885760887057047e+00
1.15549999999988917e+00	7.42615996874344819e-03	8.18402431271734454e-02	6.01918376200033745e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	3.13862623342848319e-11	1.00000000000000000e+00	-2.79342003726381987e-11	-2.35761362549007858e+00	3.54783524491943325e+00	1.11408470962288029e+04	1.26964421809756027e+03	-1.21523766440916224e+04	4.19203500780076956e+03	2.15839178196963585e+04	3.48330231843661022e+03	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-1.20090086102726046e+00
1.15559999999988916e+00	7.42590978553438197e-03	8.18402431301068489e-02	6.01918048455726717e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	2.51759078788604498e-11	1.00000000000000000e+00	-2.08325411826020272e-11	-2.35725731868949007e+00	3.56306804358102314e+00	-1.62410045964172923e+02	9.73706033848272114e+02	-2.80572066587237077e+03	7.51664965308317221e+01	-2.23030257382960230e+02	-8.39510689332966251e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	2.39210529845655474e+04
1.15569999999988915e+00	7.42570968845664148e-03	8.18402431324603413e-02	6.01917786321183756e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	2.02074600955435140e-11	1.00000000000000000e+00	-1.51522747644323698e-11	-2.35689949026274848e+00	3.57828430560014876e+00	-1.62652394482197451e+02	9.73033997025217786e+02	-2.80428393368780598e+03	7.50848710850551697e+01	-2.22999016803534516e+02	-8.39346173697955606e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.20701288856306391e-01
1.15579999999988914e+00	7.42554966048840359e-03	8.18402431343486086e-02	6.01917576674612209e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.62325585082672619e-11	1.00000000000000000e+00	-1.06089194337378175e-11	-2.35654014182880411e+00	3.59348437811113053e+00	-1.62830110005154665e+02	9.72490805083361124e+02	-2.80311445910788916e+03	7.50128918626505765e+01	-2.22998694878154708e+02	-8.39295696881727764e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.21136227542260527e-01
1.15589999999988913e+00	7.42542168801621494e-03	8.18402431358636467e-02	6.01917409018581817e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.30525139157518646e-11	1.00000000000000000e+00	-6.97493277615066683e-12	-2.35617927488150158e+00	3.60866951218621557e+00	-1.62959401941322767e+02	9.72051198361650791e+02	-2.80215766417884242e+03	7.49487437440849646e+01	-2.23022731473549527e+02	-8.39336212015120964e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.21578941319431741e-01
1.15599999999988912e+00	7.42531936015233818e-03	8.18402431370792577e-02	6.01917274955150572e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.05083696647216906e-11	1.00000000000000000e+00	-4.06831175033721086e-12	-2.35581689081508605e+00	3.62384070381591616e+00	-1.63049881884106071e+02	9.71694367011624990e+02	-2.80137072176081574e+03	7.48908226588125103e+01	-2.23066337358394861e+02	-8.39449792249224629e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.22027803222697309e-01
1.15609999999988911e+00	7.42523754818907866e-03	8.18402431380546858e-02	6.01917167765966599e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	8.47295855707421283e-12	1.00000000000000000e+00	-1.74348016260083329e-12	-2.35545299094463223e+00	3.63899874469172291e+00	-1.63109247521525162e+02	9.71403707821014791e+02	-2.80071949874375969e+03	7.48378491445226359e+01	-2.23125689954687118e+02	-8.39622128732723354e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.22481436505308211e-01
1.15619999999988909e+00	7.42517214916232904e-03	8.18402431388374069e-02	6.01917082076350196e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	6.84454346156635807e-12	1.00000000000000000e+00	1.16002900544060245e-13	-2.35508757652242151e+00	3.65414426276898752e+00	-1.63143662648125201e+02	9.71165966989298340e+02	-2.80017677154825242e+03	7.47888021224285637e+01	-2.23197736625270721e+02	-8.39841794391245742e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.22938740102552679e-01
1.15629999999988908e+00	7.42511988070239382e-03	8.18402431394655572e-02	6.01917013586557692e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	5.54173362158093873e-12	1.00000000000000000e+00	1.60327237209049867e-12	-2.35472064875106790e+00	3.66927775470568251e+00	-1.63158062115124267e+02	9.70970560015382603e+02	-2.79972081479852613e+03	7.47428663708883221e+01	-2.23280038546624638e+02	-8.40099659607916465e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.23398832528257729e-01
1.15639999999988907e+00	7.42507811691484054e-03	8.18402431399697095e-02	6.01916958856795414e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	4.49941459789134248e-12	1.00000000000000000e+00	2.79282379426343094e-12	-2.35435220879405271e+00	3.68439961183115727e+00	-1.63156396415848690e+02	9.70809031311853687e+02	-2.79933428289844005e+03	7.46993908028901501e+01	-2.23370646612492351e+02	-8.40388427785176049e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.23861007466809128e-01
1.15649999999988906e+00	7.42504475708513634e-03	8.18402431403743857e-02	6.01916915135227715e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	3.66549330239530245e-12	1.00000000000000000e+00	3.74424336811922746e-12	-2.35398225778417691e+00	3.69951014094844677e+00	-1.63141827752319273e+02	9.70674624198439119e+02	-2.79900332193088025e+03	7.46578552748862592e+01	-2.23468002652495983e+02	-8.40702265641058091e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.24324698534301364e-01
1.15659999999988905e+00	7.42501812064250144e-03	8.18402431406992509e-02	6.01916880220386474e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	2.99829416169040841e-12	1.00000000000000000e+00	4.50519186902437777e-12	-2.35361079683034724e+00	3.71460958101154803e+00	-1.63116887153589573e+02	9.70561938419616467e+02	-2.79871686352786219e+03	7.46178441595851609e+01	-2.23570860727573688e+02	-8.41036508648205228e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.24789451242495769e-01
1.15669999999988904e+00	7.42499686313102814e-03	8.18402431409601117e-02	6.01916852351096821e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	2.46447576014224727e-12	1.00000000000000000e+00	5.11379030402977629e-12	-2.35323782702302076e+00	3.72969811649976357e+00	-1.63083600344133515e+02	9.70466657108485833e+02	-2.79846606272173767e+03	7.45790252831428120e+01	-2.23678224364971726e+02	-8.41387426117824901e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.25254900656649043e-01
1.15679999999988903e+00	7.42497990898650928e-03	8.18402431411696107e-02	6.01916830118418456e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	2.03736537221113753e-12	1.00000000000000000e+00	5.60053097172699568e-12	-2.35286334943858222e+00	3.74477588814835816e+00	-1.63043588552534743e+02	9.70385328974684512e+02	-2.79824384999340782e+03	7.45411331275822704e+01	-2.23789296470549857e+02	-8.41752033731033862e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.25720753562219484e-01
1.15689999999988902e+00	7.42496639775794276e-03	8.18402431413379206e-02	6.01916812395198231e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.69562336491439291e-12	1.00000000000000000e+00	5.98980233587342639e-12	-2.35248736514285506e+00	3.75984300156120810e+00	-1.62998149236255927e+02	9.70315194462991144e+02	-2.79804457407846303e+03	7.45039554278801006e+01	-2.23903439338496554e+02	-8.42127943857286141e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.26186774213095737e-01
1.15699999999988901e+00	7.42495564108500150e-03	8.18402431414731735e-02	6.01916798279713228e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.42217714064003361e-12	1.00000000000000000e+00	6.30111270916308469e-12	-2.35210987519392534e+00	3.77489953412484258e+00	-1.62948320711953215e+02	9.70254046920420819e+02	-2.79786371691508248e+03	7.44673224715324977e+01	-2.24020142704455424e+02	-8.42513245976394245e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.26652772932317081e-01
1.15709999999988900e+00	7.42494708827963479e-03	8.18402431415819198e-02	6.01916787050584268e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.20336899121364591e-12	1.00000000000000000e+00	6.55006574623995616e-12	-2.35173088064440572e+00	3.78994554055956234e+00	-1.62894933898395607e+02	9.70200121708741904e+02	-2.79769766611369050e+03	7.44310985540484751e+01	-2.24138998220155855e+02	-8.42906411131358198e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.27118596984327481e-01
1.15719999999988898e+00	7.42494029879155193e-03	8.18402431416694054e-02	6.01916778130707097e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	1.02827302768457626e-12	1.00000000000000000e+00	6.74914191622055293e-12	-2.35135038254325845e+00	3.80498105737772230e+00	-1.62838653730293686e+02	9.70152007594326960e+02	-2.79754353322185034e+03	7.43951751534707739e+01	-2.24259679049787593e+02	-8.43306215551810823e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.27584123266042487e-01
1.15729999999988897e+00	7.42493492018080070e-03	8.18402431417398213e-02	6.01916771058397471e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	8.88147176435744409e-13	1.00000000000000000e+00	6.90832442419463377e-12	-2.35096838193725732e+00	3.82000610646430827e+00	-1.62780012310210736e+02	9.70108575933780003e+02	-2.79739900854422103e+03	7.43594654768629653e+01	-2.24381923557830817e+02	-8.43711679590406618e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.28049252447595019e-01
1.15739999999988896e+00	7.42493067049544708e-03	8.18402431417965537e-02	6.01916765464306724e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	7.75998090429709780e-13	1.00000000000000000e+00	7.03559681792904062e-12	-2.35058487987216225e+00	3.83502069795335609e+00	-1.62719435441116048e+02	9.70068924059444385e+02	-2.79726224511632245e+03	7.43239001019979924e+01	-2.24505522264345672e+02	-8.44122018888951402e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.28513904274371094e-01
1.15749999999988895e+00	7.42492732417408818e-03	8.18402431418422949e-02	6.01916761052955440e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	6.86230464925988117e-13	1.00000000000000000e+00	7.13734703925727128e-12	-2.35019987739366432e+00	3.85002483253833994e+00	-1.62657263860509715e+02	9.70032330037805878e+02	-2.79713176601492569e+03	7.42884234952386464e+01	-2.24630307416546287e+02	-8.44536605337121671e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.28978013800406410e-01
1.15759999999988894e+00	7.42492470076770716e-03	8.18402431418792514e-02	6.01916757587958595e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	6.14368812515413567e-13	1.00000000000000000e+00	7.21868306565836929e-12	-2.34981337554814296e+00	3.86501850332786301e+00	-1.62593770233609462e+02	9.69998216464009033e+02	-2.79700639018650008e+03	7.42529912258552827e+01	-2.24756144641137809e+02	-8.44954935818534238e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.29441528367214675e-01
1.15769999999988893e+00	7.42492265591707112e-03	8.18402431419091303e-02	6.01916754880207461e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	5.56832108857553156e-13	1.00000000000000000e+00	7.28369077659638758e-12	-2.34942537538327656e+00	3.88000169733770761e+00	-1.62529172754058095e+02	9.69966121541771145e+02	-2.79688517322219695e+03	7.42175677417723421e+01	-2.24882926273220022e+02	-8.45376607236673436e+01	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	1.29904405176958559e-01
